service	version	controller	method	path_template	path_params	query_params	header_params	body_type	return_type	response_codes	content_types	typing	claim
kayenta	v2.46.0	StandaloneCanaryAnalysisController.initiateCanaryAnalysisExecutionWithConfig	POST	/standalone_canary_analysis	-	user:optional,application:optional,parentPipelineExecutionId:optional,metricsAccountName:optional,storageAccountName:optional	-	CanaryAnalysisAdhocExecutionRequest	CanaryAnalysisExecutionResponse	-	consumes=application/json	polymorphic	CLAIM-S2-R0640 source:spinnaker/kayenta@v2.46.0 kayenta-standalone-canary-analysis/src/main/java/com/netflix/kayenta/standalonecanaryanalysis/controller/StandaloneCanaryAnalysisController.java:181
kayenta	v2.46.0	StandaloneCanaryAnalysisController.getCanaryAnalysisExecution	GET	/standalone_canary_analysis/{canaryAnalysisExecutionId:.+}	canaryAnalysisExecutionId	storageAccountName:optional	-	-	CanaryAnalysisExecutionStatusResponse	-	-	polymorphic	CLAIM-S2-R0641 source:spinnaker/kayenta@v2.46.0 kayenta-standalone-canary-analysis/src/main/java/com/netflix/kayenta/standalonecanaryanalysis/controller/StandaloneCanaryAnalysisController.java:248
kayenta	v2.46.0	WavefrontFetchController.queryMetrics	POST	/fetch/wavefront/query	-	metricsAccountName:optional,storageAccountName:optional,metricSetName:required,metricName:required,aggregate:optional,[MEAN, MEDIAN, MIN, MAX, SUM, COUNT, FIRST, LAST]:optional,scope:optional,start:required,end:required,step:required,dryRun:optional	-	-	Map	-	-	untyped-return	CLAIM-S2-R0642 source:spinnaker/kayenta@v2.46.0 kayenta-wavefront/src/main/java/com/netflix/kayenta/wavefront/controller/WavefrontFetchController.java:51
kayenta	v2.46.0	CanaryConfigController.loadCanaryConfig	GET	/canaryConfig/{canaryConfigId:.+}	canaryConfigId	configurationAccountName:optional	-	-	CanaryConfig	-	-	polymorphic	CLAIM-S2-R0643 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryConfigController.java:74
kayenta	v2.46.0	CanaryConfigController.storeCanaryConfig	POST	/canaryConfig	-	configurationAccountName:optional	-	CanaryConfig	CanaryConfigUpdateResponse	-	consumes=application/json	polymorphic	CLAIM-S2-R0644 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryConfigController.java:90
kayenta	v2.46.0	CanaryConfigController.updateCanaryConfig	PUT	/canaryConfig/{canaryConfigId:.+}	canaryConfigId	configurationAccountName:optional	-	CanaryConfig	CanaryConfigUpdateResponse	-	consumes=application/json	polymorphic	CLAIM-S2-R0645 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryConfigController.java:144
kayenta	v2.46.0	CanaryConfigController.deleteCanaryConfig	DELETE	/canaryConfig/{canaryConfigId:.+}	canaryConfigId	configurationAccountName:optional	-	-	void	204	-	typed	CLAIM-S2-R0646 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryConfigController.java:236
kayenta	v2.46.0	CanaryConfigController.listAllCanaryConfigs	GET	/canaryConfig	-	configurationAccountName:optional,application:optional	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0647 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryConfigController.java:255
kayenta	v2.46.0	CanaryController.initiateCanary	POST	/canary/{canaryConfigId:.+}	canaryConfigId	application:optional,parentPipelineExecutionId:optional,metricsAccountName:optional,configurationAccountName:optional,storageAccountName:optional	-	CanaryExecutionRequest	CanaryExecutionResponse	-	consumes=application/json	typed	CLAIM-S2-R0648 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryController.java:70
kayenta	v2.46.0	CanaryController.initiateCanaryWithConfig	POST	/canary	-	application:optional,parentPipelineExecutionId:optional,metricsAccountName:optional,storageAccountName:optional	-	CanaryAdhocExecutionRequest	CanaryExecutionResponse	-	consumes=application/json	polymorphic	CLAIM-S2-R0649 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryController.java:118
kayenta	v2.46.0	CanaryController.getCanaryResults	GET	/canary/{canaryExecutionId:.+}	canaryExecutionId	storageAccountName:optional	-	-	CanaryExecutionStatusResponse	-	-	polymorphic	CLAIM-S2-R0650 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryController.java:158
kayenta	v2.46.0	CanaryController.getCanaryResultsByApplication	GET	/canary/executions	-	application:optional,limit:optional,page:optional,statuses:optional,storageAccountName:optional	-	-	List<CanaryExecutionStatusResponse>	-	-	polymorphic	CLAIM-S2-R0651 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryController.java:182
kayenta	v2.46.0	CanaryJudgesController.list	GET	/judges	-	-	-	-	List<CanaryJudge>	-	-	typed	CLAIM-S2-R0652 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryJudgesController.java:78
kayenta	v2.46.0	CanaryJudgesController.judge	POST	/judges/judge	-	configurationAccountName:optional,storageAccountName:optional,canaryConfigId:required,metricSetPairListId:required,passThreshold:required,marginalThreshold:required	-	-	CanaryJudgeResult	-	-	typed	CLAIM-S2-R0653 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryJudgesController.java:86
kayenta	v2.46.0	CanaryJudgesController.initiateJudgeComparison	POST	/judges/comparison	-	configurationAccountName:optional,storageAccountName:optional,canaryConfigId:required,overrideCanaryJudge1:optional,overrideCanaryJudge2:optional,metricSetPairListId:required,passThreshold:required,marginalThreshold:required	-	-	CanaryExecutionResponse	-	-	typed	CLAIM-S2-R0654 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryJudgesController.java:145
kayenta	v2.46.0	CanaryJudgesController.getJudgeComparisonResults	GET	/judges/comparison/{executionId:.+}	executionId	-	-	-	Map	-	-	untyped-return	CLAIM-S2-R0655 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryJudgesController.java:194
kayenta	v2.46.0	CanaryResultArchiveController.loadArchivedCanaryResult	GET	/canaryResultArchive/{pipelineId:.+}	pipelineId	storageAccountName:optional	-	-	CanaryExecutionStatusResponse	-	-	polymorphic	CLAIM-S2-R0656 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryResultArchiveController.java:60
kayenta	v2.46.0	CanaryResultArchiveController.storeArchivedCanaryResult	POST	/canaryResultArchive	-	storageAccountName:optional,pipelineId:optional	-	CanaryExecutionStatusResponse	CanaryArchiveResultUpdateResponse	-	consumes=application/json	polymorphic	CLAIM-S2-R0657 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryResultArchiveController.java:72
kayenta	v2.46.0	CanaryResultArchiveController.updateArchivedCanaryResult	PUT	/canaryResultArchive/{pipelineId:.+}	pipelineId	storageAccountName:optional	-	CanaryExecutionStatusResponse	CanaryArchiveResultUpdateResponse	-	consumes=application/json	polymorphic	CLAIM-S2-R0658 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryResultArchiveController.java:105
kayenta	v2.46.0	CanaryResultArchiveController.deleteArchivedCanaryResult	DELETE	/canaryResultArchive/{pipelineId:.+}	pipelineId	storageAccountName:optional	-	-	void	204	-	typed	CLAIM-S2-R0659 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryResultArchiveController.java:137
kayenta	v2.46.0	CanaryResultArchiveController.listAllCanaryArchivedResults	GET	/canaryResultArchive	-	storageAccountName:optional	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0660 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CanaryResultArchiveController.java:152
kayenta	v2.46.0	CredentialsController.list	GET	/credentials	-	-	-	-	Set<? extends AccountCredentials>	-	-	typed	CLAIM-S2-R0661 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CredentialsController.java:38
kayenta	v2.46.0	CredentialsController.deleteAccount	DELETE	/credentials/{accountName}	accountName	-	-	-	void	-	-	typed	CLAIM-S2-R0662 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/CredentialsController.java:43
kayenta	v2.46.0	MetricSetListController.loadMetricSetList	GET	/metricSetList/{metricSetListId:.+}	metricSetListId	accountName:optional	-	-	List<MetricSet>	-	-	typed	CLAIM-S2-R0663 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetListController.java:54
kayenta	v2.46.0	MetricSetListController.storeMetricSetList	POST	/metricSetList	-	accountName:optional	-	List<MetricSet>	Map	-	consumes=application/json	untyped-return	CLAIM-S2-R0664 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetListController.java:69
kayenta	v2.46.0	MetricSetListController.deleteMetricSetList	DELETE	/metricSetList/{metricSetListId:.+}	metricSetListId	accountName:optional	-	-	void	204	-	typed	CLAIM-S2-R0665 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetListController.java:88
kayenta	v2.46.0	MetricSetListController.listAllMetricSetLists	GET	/metricSetList	-	accountName:optional	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0666 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetListController.java:105
kayenta	v2.46.0	MetricSetPairListController.loadMetricSetPairList	GET	/metricSetPairList/{metricSetPairListId:.+}	metricSetPairListId	accountName:optional	-	-	List<MetricSetPair>	-	-	typed	CLAIM-S2-R0667 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetPairListController.java:51
kayenta	v2.46.0	MetricSetPairListController.loadMetricSetPair	GET	/metricSetPairList/{metricSetPairListId:.+}/{metricSetPairId:.+}	metricSetPairListId,metricSetPairId	accountName:optional	-	-	MetricSetPair	200,404	-	typed	CLAIM-S2-R0668 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetPairListController.java:60
kayenta	v2.46.0	MetricSetPairListController.storeMetricSetPairList	POST	/metricSetPairList	-	accountName:optional	-	List<MetricSetPair>	Map	-	consumes=application/json	untyped-return	CLAIM-S2-R0669 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetPairListController.java:74
kayenta	v2.46.0	MetricSetPairListController.deleteMetricSetPairList	DELETE	/metricSetPairList/{metricSetPairListId:.+}	metricSetPairListId	accountName:optional	-	-	void	204	-	typed	CLAIM-S2-R0670 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetPairListController.java:87
kayenta	v2.46.0	MetricSetPairListController.listAllMetricSetPairLists	GET	/metricSetPairList	-	accountName:optional	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0671 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricSetPairListController.java:95
kayenta	v2.46.0	MetricsServiceMetadataController.listMetadata	GET	/metadata/metricsService	-	metricsAccountName:optional,filter:optional	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0672 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricsServiceMetadataController.java:52
kayenta	v2.46.0	MetricsServicesController.list	GET	/metricsServices	-	-	-	-	List<MetricsServiceDetail>	-	-	typed	CLAIM-S2-R0673 source:spinnaker/kayenta@v2.46.0 kayenta-web/src/main/java/com/netflix/kayenta/controllers/MetricsServicesController.java:44
keel	v1.4.1	AdminController.deleteApplicationData	DELETE	/poweruser/applications/{application}	application	-	-	-	void	204	-	typed	CLAIM-S2-R0674 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:29
keel	v1.4.1	AdminController.getPausedApplications	GET	/poweruser/applications/paused	-	-	-	-	List<String>	-	-	typed	CLAIM-S2-R0675 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:39
keel	v1.4.1	AdminController.getManagedApplications	GET	/poweruser/applications	-	-	-	-	Collection<ApplicationSummary>	-	produces=application/json|application/x-yaml	typed	CLAIM-S2-R0676 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:45
keel	v1.4.1	AdminController.triggerRecheck	POST	/poweruser/recheck/{resourceId}	resourceId	-	-	-	void	-	-	typed	CLAIM-S2-R0677 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:52
keel	v1.4.1	AdminController.forceConstraintReevaluation	POST	/poweruser/application/{application}/environment/{environment}/reevaluate	application,environment	type:optional	-	-	void	-	-	typed	CLAIM-S2-R0678 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:59
keel	v1.4.1	AdminController.forceSkipArtifactVersion	POST	/poweruser/application/{application}/environment/{environment}/version/{version}/skip	application,environment,version	-	-	ReferencePayload	void	-	consumes=application/json|application/x-yaml	typed	CLAIM-S2-R0679 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:82
keel	v1.4.1	AdminController.forceFailVerifications	POST	/poweruser/application/{application}/environment/{environment}/version/{version}/fail	application,environment,version	-	-	ReferenceVerificationPayload	void	-	consumes=application/json|application/x-yaml	typed	CLAIM-S2-R0680 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:110
keel	v1.4.1	AdminController.backFillAllArtifactMetadata	POST	/poweruser/artifacts/metadata/backfill	-	age:optional	-	-	void	-	-	typed	CLAIM-S2-R0681 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:124
keel	v1.4.1	AdminController.refreshApplicationCache	POST	/poweruser/cache/applications/refresh	-	-	-	-	void	-	-	typed	CLAIM-S2-R0682 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:143
keel	v1.4.1	AdminController.runGitIntegrationMigration	POST	/poweruser/git/migrate-pipelines	-	-	-	-	void	-	-	typed	CLAIM-S2-R0683 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:150
keel	v1.4.1	AdminController.getManagedApplications	GET	/poweruser/taskSummary/{id}	id	-	-	-	ExecutionSummary	-	produces=application/json|application/x-yaml	polymorphic	CLAIM-S2-R0684 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/AdminController.kt:157
keel	v1.4.1	ApplicationController.get	GET	/application/{application}	application	includeDetails:optional,entities:optional,maxArtifactVersions:optional	-	-	Map<String, Any>	-	produces=application/json|application/x-yaml	untyped-return	CLAIM-S2-R0685 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:61
keel	v1.4.1	ApplicationController.getConfigByApplication	GET	/application/{application}/config	application	-	-	-	DeliveryConfig	-	produces=application/json|application/x-yaml	polymorphic	CLAIM-S2-R0686 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:100
keel	v1.4.1	ApplicationController.getRawConfigByApplication	GET	/application/{application}/config/raw	application	-	-	-	SubmittedDeliveryConfig	-	produces=application/json|application/x-yaml	polymorphic	CLAIM-S2-R0687 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:110
keel	v1.4.1	ApplicationController.deleteConfigByApp	DELETE	/application/{application}/config	application	-	-	-	void	-	-	typed	CLAIM-S2-R0688 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:119
keel	v1.4.1	ApplicationController.updateConstraintStatus	POST	/application/{application}/environment/{environment}/constraint	application,environment	-	X-SPINNAKER-USER:required	UpdatedConstraintStatus	void	-	consumes=application/json|application/x-yaml;produces=application/json|application/x-yaml	typed	CLAIM-S2-R0689 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:130
keel	v1.4.1	ApplicationController.getConstraintState	GET	/application/{application}/environment/{environment}/constraints	application,environment	limit:optional	-	-	List<ConstraintState>	-	produces=application/json|application/x-yaml	polymorphic	CLAIM-S2-R0690 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:148
keel	v1.4.1	ApplicationController.pause	POST	/application/{application}/pause	application	-	X-SPINNAKER-USER:required	-	void	-	-	typed	CLAIM-S2-R0691 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:160
keel	v1.4.1	ApplicationController.resume	DELETE	/application/{application}/pause	application	-	X-SPINNAKER-USER:required	-	void	-	-	typed	CLAIM-S2-R0692 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:171
keel	v1.4.1	ApplicationController.pin	POST	/application/{application}/pin	application	-	X-SPINNAKER-USER:required	EnvironmentArtifactPin	void	202	-	typed	CLAIM-S2-R0693 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:185
keel	v1.4.1	ApplicationController.deletePin	DELETE	/application/{application}/pin/{targetEnvironment}	application,targetEnvironment	reference:optional	X-SPINNAKER-USER:required	-	void	202	-	typed	CLAIM-S2-R0694 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:201
keel	v1.4.1	ApplicationController.veto	POST	/application/{application}/veto	application	-	X-SPINNAKER-USER:required	EnvironmentArtifactVeto	void	202	-	typed	CLAIM-S2-R0695 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:218
keel	v1.4.1	ApplicationController.markAsBad	POST	/application/{application}/mark/bad	application	-	X-SPINNAKER-USER:required	EnvironmentArtifactVeto	void	202	-	typed	CLAIM-S2-R0696 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:234
keel	v1.4.1	ApplicationController.markAsGood	POST	/application/{application}/mark/good	application	-	X-SPINNAKER-USER:required	EnvironmentArtifactVeto	void	202	-	typed	CLAIM-S2-R0697 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:250
keel	v1.4.1	ApplicationController.deleteVeto	DELETE	/application/{application}/veto/{targetEnvironment}/{reference}/{version}	application,targetEnvironment,reference,version	-	X-SPINNAKER-USER:required	-	void	-	-	typed	CLAIM-S2-R0698 source:spinnaker/keel@v1.4.1 keel-web/src/main/kotlin/com/netflix/spinnaker/keel/rest/ApplicationController.kt:266
